         8274285 function calls (8097115 primitive calls) in 66.252 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/utilities.py:8(__init__)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/numpy.py:448(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/common.py:55(MatrixRequired)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/special/gamma_functions.py:1060(digamma)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/logic/boolalg.py:1149(Xnor)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/logic/boolalg.py:1348(ITE)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/fx/experimental/symbolic_shapes.py:912(SymbolicContext)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/checkpoint.py:223(CheckpointFunction)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/solvers/diophantine/diophantine.py:1039(GeneralPythagorean)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/expressions/hadamard.py:41(HadamardProduct)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/lambdarepr.py:20(LambdaPrinter)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/sets/fancysets.py:238(Reals)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/special/beta_functions.py:173(betainc)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/orderings.py:137(InverseOrder)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/utilities/enumerative.py:370(MultisetPartitionTraverser)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/basic.py:386(__eq__)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/cache_size.py:68(CacheSizeRelevantForFrame)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/special/polynomials.py:687(chebyshevt_root)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/special/error_functions.py:1735(TrigonometricIntegral)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/domains/gaussiandomains.py:209(GaussianRational)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/function.py:818(AppliedUndef)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/symbol.py:373(assumptions0)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/ctx_mp_python.py:607(default)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_utils.py:936(get_calls)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/tensor/functions.py:11(TensorProduct)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_tensor/ops/view_ops.py:50(InputDim)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_decomp/decompositions_for_rng.py:63(PhiloxState)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/source.py:395(TypeSource)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/misc.py:515(LambdaVariable)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/solvers/ode/single.py:976(RationalRiccati)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/utilities.py:7(DotProdSimpState)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/lambdarepr.py:228(IntervalPrinter)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/sets/handlers/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyoptions.py:645(Formal)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/timeit.py:84(Timer)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/misc.py:790(StringFormatVariable)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/side_effects.py:47(AttributeMutationExisting)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/io_adapter.py:238(MergeKwargsIntoArgsInputStep)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/distributed.py:76(PlacementClassVariable)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/source.py:383(TupleIteratorGetItemSource)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/simplify/cse_main.py:218(FuncArgTracker)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/numberfields/modules.py:1844(ModuleEndomorphism)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/sets/ordinals.py:5(OmegaPower)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/ntheory/ecm.py:16(Point)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyoptions.py:381(Composite)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/function.py:101(PoleError)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/visualization.py:9(VisualizationMethods)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/facts.py:286(__init__)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/calculus/quadrature.py:389(GaussLegendre)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/calculus/optimization.py:517(ANewton)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/calculus/odes.py:4(ODEMethods)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/lazy.py:9(LazyCache)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/io_adapter.py:583(PrependParamsBuffersConstantAotAutogradInputStep)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/plotting/experimental_lambdify.py:149(lambdify)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/solvers/ode/single.py:443(FirstExact)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/agca/modules.py:282(FreeModule)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/agca/modules.py:500(FreeModuleQuotientRing)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/domains/domainelement.py:6(DomainElement)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/relational.py:865(_Less)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyoptions.py:255(Expand)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyerrors.py:6(BasePolynomialError)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyerrors.py:13(ExactQuotientFailed)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/function.py:116(BadArgumentsError)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/io_adapter.py:27(InputAdaptStep)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/lists.py:644(ListIteratorVariable)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/plotting/plot.py:807(Parametric2DLineSeries)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/solvers/ode/single.py:646(AlmostLinear)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/solvers/ode/single.py:1299(SeparableReduced)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/special/polynomials.py:28(OrthogonalPolynomial)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/orderings.py:242(_ItemGetter)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyerrors.py:98(NotInvertible)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/io_adapter.py:262(LiftParametersAndBuffersIntoArgsInputStep)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/tensor.py:1065(UnspecializedPythonVariable)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/solvers/ode/single.py:2669(SecondLinearBessel)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/agca/modules.py:1335(QuotientModule)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/ntheory/qs.py:10(SievePolynomial)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/coreerrors.py:4(BaseCoreError)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyoptions.py:573(Modulus)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/ctx_mp_python.py:330(_constant)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_higher_order_ops/map.py:30(MapWrapper)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_functorch/_aot_autograd/schemas.py:488(TensorAlias)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/callback.py:2(__init__)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/misc.py:611(PythonModuleVariable)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/codegen.py:33(GraphOutputEntry)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/io_adapter.py:475(FlattenOutputStep)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/higher_order_ops.py:964(ExecutorchCallDelegateHigherOrderVariable)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/errors.py:26(OnnxExporterError)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/eval_frame.py:549(DisableContext)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/checkpoint.py:1096(_checkpoint_hook)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/testing/_internal/logging_tensor.py:85(LoggingTensorMode)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/testing/_internal/logging_tensor.py:141(GatherTraceback)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/source.py:451(NotNNModuleSource)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/source.py:457(FSDPNNModuleSource)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_numpy/_dtypes.py:137(complex64)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/plotting/plot.py:1053(SurfaceOver2DRangeSeries)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/exc.py:83(Unsupported)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/exc.py:161(IncorrectUsage)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/exc.py:200(KeyErrorMsg)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/solvers/ode/systems.py:32(ODEOrderError)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/parsing/sympy_parser.py:1236(_T)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/series/formal.py:1549(FormalPowerSeriesProduct)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/sparse.py:462(MutableSparseMatrix)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/matrices/exceptions.py:13(DMError)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/special/bessel.py:788(hankel2)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/tensor/array/mutable_ndim_array.py:4(MutableNDimArray)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/combinatorial/numbers.py:1682(_MultisetHistogram)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/str.py:1003(StrReprPrinter)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/sympify.py:38(CantSympify)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/calculus/optimization.py:458(Ridder)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/_config_module.py:301(ContextDecorator)
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nested/_internal/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/optimizer.py:26(GuardInstallException)
